province,city_muni,year,ira
Agusan del Norte,Carmen,2006,27.12353488
Agusan del Norte,Carmen,2007,28.5004421
Agusan del Norte,Carmen,2008,34.270002
Agusan del Norte,Carmen,2009,43.38804
Agusan del Norte,Carmen,2010,45.955806
Agusan del Norte,Carmen,2011,49.659329
Agusan del Norte,Carmen,2012,48.112913
Agusan del Norte,Carmen,2013,54.542526
Agusan del Norte,Carmen,2014,61.691345
Agusan del Norte,Carmen,2015,70.359923
Agusan del Norte,Carmen,2016,77.451101
Agusan del Norte,Jabonga,1992,4.130293
Agusan del Norte,Jabonga,1993,6.585913
Agusan del Norte,Jabonga,1994,9.961623
Agusan del Norte,Jabonga,1995,10.959823
Agusan del Norte,Jabonga,1996,11.750524
Agusan del Norte,Jabonga,1997,14.854964
Agusan del Norte,Jabonga,1998,15.466334
Agusan del Norte,Jabonga,1999,20.954276
Agusan del Norte,Jabonga,2000,23.348126
Agusan del Norte,Jabonga,2001,18.2614272
Agusan del Norte,Jabonga,2002,26.51113404
Agusan del Norte,Jabonga,2003,29.099654
Agusan del Norte,Jabonga,2004,29.729748
Agusan del Norte,Jabonga,2005,32.053351
Agusan del Norte,Jabonga,2006,38.75444151
Agusan del Norte,Jabonga,2007,38.762544
Agusan del Norte,Jabonga,2008,47.6082825
Agusan del Norte,Jabonga,2009,52.733692
Agusan del Norte,Jabonga,2010,56.22619
Agusan del Norte,Jabonga,2011,60.728326
Agusan del Norte,Jabonga,2012,58.876645
Agusan del Norte,Jabonga,2013,65.55207
Agusan del Norte,Jabonga,2014,74.087586
Agusan del Norte,Jabonga,2015,84.438816
Agusan del Norte,Jabonga,2016,92.529648
Agusan del Norte,Kitcharao,1992,3.908332
Agusan del Norte,Kitcharao,1993,5.413903
Agusan del Norte,Kitcharao,1994,7.415487
Agusan del Norte,Kitcharao,1995,11.552902
Agusan del Norte,Kitcharao,1996,8.785881
Agusan del Norte,Kitcharao,1997,12.202365
Agusan del Norte,Kitcharao,1998,12.216269
Agusan del Norte,Kitcharao,1999,15.004967
Agusan del Norte,Kitcharao,2000,17.768339
Agusan del Norte,Kitcharao,2001,16.66375383
Agusan del Norte,Kitcharao,2002,19.48817
Agusan del Norte,Kitcharao,2003,23.507995
Agusan del Norte,Kitcharao,2004,22.932624
Agusan del Norte,Kitcharao,2005,24.70433
Agusan del Norte,Kitcharao,2006,28.93900083
Agusan del Norte,Kitcharao,2007,29.818416
Agusan del Norte,Kitcharao,2008,38.6908531
Agusan del Norte,Kitcharao,2009,43.328991
Agusan del Norte,Kitcharao,2010,45.611678
Agusan del Norte,Kitcharao,2011,49.56743
Agusan del Norte,Kitcharao,2012,47.775195
Agusan del Norte,Kitcharao,2013,48.90995
Agusan del Norte,Kitcharao,2014,55.559368
Agusan del Norte,Kitcharao,2015,63.008234
Agusan del Norte,Kitcharao,2016,69.328451
Agusan del Norte,Las Nieves,1992,2.929357
Agusan del Norte,Las Nieves,1993,5.090339
Agusan del Norte,Las Nieves,1994,13.277339
Agusan del Norte,Las Nieves,1995,14.352294
Agusan del Norte,Las Nieves,1996,15.398614
Agusan del Norte,Las Nieves,1997,20.680158
Agusan del Norte,Las Nieves,1998,22.975015
Agusan del Norte,Las Nieves,1999,28.257066
Agusan del Norte,Las Nieves,2000,33.673806
Agusan del Norte,Las Nieves,2001,27.955607
Agusan del Norte,Las Nieves,2002,39.244755
Agusan del Norte,Las Nieves,2003,39.212798
Agusan del Norte,Las Nieves,2004,41.247648
Agusan del Norte,Las Nieves,2005,44.478706
Agusan del Norte,Las Nieves,2006,48.805441
Agusan del Norte,Las Nieves,2007,53.903554
Agusan del Norte,Las Nieves,2008,63.338289
Agusan del Norte,Las Nieves,2009,74.316747
Agusan del Norte,Las Nieves,2010,78.679818
Agusan del Norte,Las Nieves,2011,85.035144
Agusan del Norte,Las Nieves,2012,82.415793
Agusan del Norte,Las Nieves,2013,92.540482
Agusan del Norte,Las Nieves,2014,104.692287
Agusan del Norte,Las Nieves,2015,119.475744
Agusan del Norte,Las Nieves,2016,131.525053
Agusan del Norte,Magallanes,1992,2.33014
Agusan del Norte,Magallanes,1993,4.183209
Agusan del Norte,Magallanes,1994,6.187992
Agusan del Norte,Magallanes,1995,6.892595
Agusan del Norte,Magallanes,1996,7.472916
Agusan del Norte,Magallanes,1997,9.517426
Agusan del Norte,Magallanes,1998,10.287771
Agusan del Norte,Magallanes,1999,12.46601
Agusan del Norte,Magallanes,2000,14.746614
Agusan del Norte,Magallanes,2001,14.387011
Agusan del Norte,Magallanes,2002,19.41454961
Agusan del Norte,Magallanes,2003,19.708919
Agusan del Norte,Magallanes,2004,19.693401
Agusan del Norte,Magallanes,2005,21.24959
Agusan del Norte,Magallanes,2006,24.44312223
Agusan del Norte,Magallanes,2007,25.658448
Agusan del Norte,Magallanes,2008,30.0074662
Agusan del Norte,Magallanes,2009,33.749493
Agusan del Norte,Magallanes,2010,35.761646
Agusan del Norte,Magallanes,2011,38.654144
Agusan del Norte,Magallanes,2012,37.467626
Agusan del Norte,Magallanes,2013,41.631094
Agusan del Norte,Magallanes,2014,47.092676
Agusan del Norte,Magallanes,2015,53.675136
Agusan del Norte,Magallanes,2016,59.097021
Agusan del Norte,Nasipit,1992,4.288358
Agusan del Norte,Nasipit,1993,7.421318
Agusan del Norte,Nasipit,1994,10.73808
Agusan del Norte,Nasipit,1995,11.899439
Agusan del Norte,Nasipit,1996,12.87342
Agusan del Norte,Nasipit,1997,15.746769
Agusan del Norte,Nasipit,1998,16.866013
Agusan del Norte,Nasipit,1999,20.756976
Agusan del Norte,Nasipit,2000,26.51142456
Agusan del Norte,Nasipit,2001,22.718537
Agusan del Norte,Nasipit,2002,30.058248
Agusan del Norte,Nasipit,2003,32.166214
Agusan del Norte,Nasipit,2004,31.52800821
Agusan del Norte,Nasipit,2005,34.049755
Agusan del Norte,Nasipit,2006,39.98495798
Agusan del Norte,Nasipit,2007,41.1870029
Agusan del Norte,Nasipit,2008,50.29491497999999
Agusan del Norte,Nasipit,2009,54.12711
Agusan del Norte,Nasipit,2010,57.447539
Agusan del Norte,Nasipit,2011,62.034844
Agusan del Norte,Nasipit,2012,60.216803
Agusan del Norte,Nasipit,2013,68.352479
Agusan del Norte,Nasipit,2014,77.34182
Agusan del Norte,Nasipit,2015,88.15305
Agusan del Norte,Nasipit,2016,97.080852
Agusan del Norte,Remedios T. Romualdez,1992,2.406823
Agusan del Norte,Remedios T. Romualdez,1993,4.137167
Agusan del Norte,Remedios T. Romualdez,1994,5.603232
Agusan del Norte,Remedios T. Romualdez,1995,6.245994
Agusan del Norte,Remedios T. Romualdez,1996,6.693536
Agusan del Norte,Remedios T. Romualdez,1997,8.865984
Agusan del Norte,Remedios T. Romualdez,1998,9.795891
Agusan del Norte,Remedios T. Romualdez,1999,12.050681
Agusan del Norte,Remedios T. Romualdez,2000,13.954891
Agusan del Norte,Remedios T. Romualdez,2001,13.24318
Agusan del Norte,Remedios T. Romualdez,2002,17.79471195
Agusan del Norte,Remedios T. Romualdez,2003,18.727591
Agusan del Norte,Remedios T. Romualdez,2004,18.015827
Agusan del Norte,Remedios T. Romualdez,2005,19.402202
Agusan del Norte,Remedios T. Romualdez,2006,22.85256042
Agusan del Norte,Remedios T. Romualdez,2007,18.7153208
Agusan del Norte,Remedios T. Romualdez,2008,28.14956407
Agusan del Norte,Remedios T. Romualdez,2009,31.80082423
Agusan del Norte,Remedios T. Romualdez,2010,33.39292645
Agusan del Norte,Remedios T. Romualdez,2011,36.260271
Agusan del Norte,Remedios T. Romualdez,2012,35.119998
Agusan del Norte,Remedios T. Romualdez,2013,39.327402
Agusan del Norte,Remedios T. Romualdez,2014,44.456464
Agusan del Norte,Remedios T. Romualdez,2015,50.66336
Agusan del Norte,Remedios T. Romualdez,2016,55.752069
Agusan del Norte,Santiago,1992,3.687633
Agusan del Norte,Santiago,1993,6.684932
Agusan del Norte,Santiago,1994,8.338371
Agusan del Norte,Santiago,1995,9.042143
Agusan del Norte,Santiago,1996,8.960324
Agusan del Norte,Santiago,1997,13.088588
Agusan del Norte,Santiago,1998,13.707767
Agusan del Norte,Santiago,1999,18.457974
Agusan del Norte,Santiago,2000,20.80840371
Agusan del Norte,Santiago,2001,12.91010948
Agusan del Norte,Santiago,2002,23.796408
Agusan del Norte,Santiago,2003,26.152974
Agusan del Norte,Santiago,2004,26.152974
Agusan del Norte,Santiago,2005,26.152974
Agusan del Norte,Santiago,2006,27.43691
Agusan del Norte,Santiago,2007,29.605809
Agusan del Norte,Santiago,2008,41.924328
Agusan del Norte,Santiago,2009,48.362546
Agusan del Norte,Santiago,2010,50.881757
Agusan del Norte,Santiago,2011,55.001137
Agusan del Norte,Santiago,2012,53.284576
Agusan del Norte,Santiago,2013,60.627879
Agusan del Norte,Santiago,2014,68.60759
Agusan del Norte,Santiago,2015,78.291727
Agusan del Norte,Santiago,2016,86.206347
Agusan del Norte,Tubay,1992,2.976084
Agusan del Norte,Tubay,1993,5.346002
Agusan del Norte,Tubay,1994,7.341166
Agusan del Norte,Tubay,1995,8.113796
Agusan del Norte,Tubay,1996,8.73932
Agusan del Norte,Tubay,1997,11.171065
Agusan del Norte,Tubay,1998,12.163544
Agusan del Norte,Tubay,1999,14.976726
Agusan del Norte,Tubay,2000,17.360674
Agusan del Norte,Tubay,2001,17.069206
Agusan del Norte,Tubay,2002,21.556923
Agusan del Norte,Tubay,2003,22.127415
Agusan del Norte,Tubay,2004,22.720944
Agusan del Norte,Tubay,2005,23.959531
Agusan del Norte,Tubay,2006,27.96645597
Agusan del Norte,Tubay,2007,28.817823
Agusan del Norte,Tubay,2008,37.23438671
Agusan del Norte,Tubay,2009,38.055027
Agusan del Norte,Tubay,2010,40.975846
Agusan del Norte,Tubay,2011,44.267461
Agusan del Norte,Tubay,2012,42.898278
Agusan del Norte,Tubay,2013,48.79084
Agusan del Norte,Tubay,2014,55.166664
Agusan del Norte,Tubay,2015,62.881508
Agusan del Norte,Tubay,2016,69.208805
Agusan del Sur,Bayugan City,1992,8.952764
Agusan del Sur,Bayugan City,1993,16.248156
Agusan del Sur,Bayugan City,1994,21.554626
Agusan del Sur,Bayugan City,1995,21.554626
Agusan del Sur,Bayugan City,1996,21.554626
Agusan del Sur,Bayugan City,1997,21.554626
Agusan del Sur,Bayugan City,1998,38.88968
Agusan del Sur,Bayugan City,1999,47.507644
Agusan del Sur,Bayugan City,2000,56.546666
Agusan del Sur,Bayugan City,2001,54.34465
Agusan del Sur,Bayugan City,2002,76.78033836
Agusan del Sur,Bayugan City,2003,79.462563
Agusan del Sur,Bayugan City,2004,79.454118
Agusan del Sur,Bayugan City,2005,80.754123
Agusan del Sur,Bayugan City,2006,100.73847046
Agusan del Sur,Bayugan City,2007,104.447237
Agusan del Sur,Bayugan City,2008,374.41606
Agusan del Sur,Bayugan City,2009,257.127293
Agusan del Sur,Bayugan City,2010,142.921609
Agusan del Sur,Bayugan City,2011,155.595671
Agusan del Sur,Bayugan City,2012,482.936479
Agusan del Sur,Bayugan City,2013,516.298939
Agusan del Sur,Bayugan City,2014,582.160992
Agusan del Sur,Bayugan City,2015,665.404964
Agusan del Sur,Bayugan City,2016,728.330603
Agusan del Sur,Bunawan,1992,6.247674
Agusan del Sur,Bunawan,1993,12.529727
Agusan del Sur,Bunawan,1994,15.990703
Agusan del Sur,Bunawan,1995,15.990703
Agusan del Sur,Bunawan,1996,15.990703
Agusan del Sur,Bunawan,1997,15.990703
Agusan del Sur,Bunawan,1998,21.68334
Agusan del Sur,Bunawan,1999,25.092475
Agusan del Sur,Bunawan,2000,30.545112
Agusan del Sur,Bunawan,2001,30.745447
Agusan del Sur,Bunawan,2002,40.12391683
Agusan del Sur,Bunawan,2003,39.941337
Agusan del Sur,Bunawan,2004,40.906782
Agusan del Sur,Bunawan,2005,44.15836345
Agusan del Sur,Bunawan,2006,52.68626611
Agusan del Sur,Bunawan,2007,54.220471
Agusan del Sur,Bunawan,2008,66.76113139
Agusan del Sur,Bunawan,2009,77.050512
Agusan del Sur,Bunawan,2010,81.65032
Agusan del Sur,Bunawan,2011,88.307922
Agusan del Sur,Bunawan,2012,85.628394
Agusan del Sur,Bunawan,2013,95.998695
Agusan del Sur,Bunawan,2014,108.697263
Agusan del Sur,Bunawan,2015,124.091369
Agusan del Sur,Bunawan,2016,136.689334
Agusan del Sur,Esperanza,1992,10.145804
Agusan del Sur,Esperanza,1993,18.854058
Agusan del Sur,Esperanza,1994,23.891467
Agusan del Sur,Esperanza,1995,23.891467
Agusan del Sur,Esperanza,1996,23.891467
Agusan del Sur,Esperanza,1997,23.891467
Agusan del Sur,Esperanza,1998,30.701987
Agusan del Sur,Esperanza,1999,52.165164
Agusan del Sur,Esperanza,2000,62.420551
Agusan del Sur,Esperanza,2001,56.077933
Agusan del Sur,Esperanza,2002,79.42516
Agusan del Sur,Esperanza,2003,81.486974
Agusan del Sur,Esperanza,2004,80.6487
Agusan del Sur,Esperanza,2005,87.133073
Agusan del Sur,Esperanza,2006,97.68946315000001
Agusan del Sur,Esperanza,2007,106.021296
Agusan del Sur,Esperanza,2008,122.447742
Agusan del Sur,Esperanza,2009,144.981072
Agusan del Sur,Esperanza,2010,152.463323
Agusan del Sur,Esperanza,2011,165.914311
Agusan del Sur,Esperanza,2012,160.874219
Agusan del Sur,Esperanza,2013,181.684137
Agusan del Sur,Esperanza,2014,205.61541
Agusan del Sur,Esperanza,2015,234.747241
Agusan del Sur,Esperanza,2016,257.424368
Agusan del Sur,La Paz,1992,8.172805
Agusan del Sur,La Paz,1993,15.17807
Agusan del Sur,La Paz,1994,18.704391
Agusan del Sur,La Paz,1995,18.704391
Agusan del Sur,La Paz,1996,18.704391
Agusan del Sur,La Paz,1997,18.704391
Agusan del Sur,La Paz,1998,33.781321
Agusan del Sur,La Paz,1999,48.628692
Agusan del Sur,La Paz,2000,58.32075056
Agusan del Sur,La Paz,2001,52.520232
Agusan del Sur,La Paz,2002,68.069299
Agusan del Sur,La Paz,2003,67.371249
Agusan del Sur,La Paz,2004,73.991316
Agusan del Sur,La Paz,2005,79.975838
Agusan del Sur,La Paz,2006,111.63403641
Agusan del Sur,La Paz,2007,101.27145242
Agusan del Sur,La Paz,2008,126.00877074
Agusan del Sur,La Paz,2009,135.099209
Agusan del Sur,La Paz,2010,143.006579
Agusan del Sur,La Paz,2011,154.65628596
Agusan del Sur,La Paz,2012,149.804686
Agusan del Sur,La Paz,2013,169.214761
Agusan del Sur,La Paz,2014,191.618577
Agusan del Sur,La Paz,2015,219.007332
Agusan del Sur,La Paz,2016,241.207921
Agusan del Sur,Loreto,1992,7.969265
Agusan del Sur,Loreto,1993,14.554357
Agusan del Sur,Loreto,1994,29.263325
Agusan del Sur,Loreto,1995,29.263325
Agusan del Sur,Loreto,1996,29.263325
Agusan del Sur,Loreto,1997,29.263325
Agusan del Sur,Loreto,1998,39.356067
Agusan del Sur,Loreto,1999,48.355137
Agusan del Sur,Loreto,2000,55.7141232
Agusan del Sur,Loreto,2001,56.5598675
Agusan del Sur,Loreto,2002,69.176355
Agusan del Sur,Loreto,2003,74.22371004
Agusan del Sur,Loreto,2004,77.1275394
Agusan del Sur,Loreto,2005,77.904648
Agusan del Sur,Loreto,2006,104.00814192
Agusan del Sur,Loreto,2007,104.307121
Agusan del Sur,Loreto,2008,120.241668
Agusan del Sur,Loreto,2009,140.631547
Agusan del Sur,Loreto,2010,148.884711
Agusan del Sur,Loreto,2011,161.06106
Agusan del Sur,Loreto,2012,156.046909
Agusan del Sur,Loreto,2013,177.42447
Agusan del Sur,Loreto,2014,200.99362
Agusan del Sur,Loreto,2015,229.752516
Agusan del Sur,Loreto,2016,253.114379
Agusan del Sur,Prosperidad,1992,7.563034
Agusan del Sur,Prosperidad,1993,15.149696
Agusan del Sur,Prosperidad,1994,22.807176
Agusan del Sur,Prosperidad,1995,22.807176
Agusan del Sur,Prosperidad,1996,22.807176
Agusan del Sur,Prosperidad,1997,22.807176
Agusan del Sur,Prosperidad,1998,23.988224
Agusan del Sur,Prosperidad,1999,32.027868
Agusan del Sur,Prosperidad,2000,38.027376
Agusan del Sur,Prosperidad,2001,39.644834
Agusan del Sur,Prosperidad,2002,59.23116943
Agusan del Sur,Prosperidad,2003,62.253294
Agusan del Sur,Prosperidad,2004,61.548146
Agusan del Sur,Prosperidad,2005,66.612202
Agusan del Sur,Prosperidad,2006,76.41937552
Agusan del Sur,Prosperidad,2007,80.843213
Agusan del Sur,Prosperidad,2008,94.63988159
Agusan del Sur,Prosperidad,2009,106.993397
Agusan del Sur,Prosperidad,2010,113.477902
Agusan del Sur,Prosperidad,2011,122.78991
Agusan del Sur,Prosperidad,2012,119.243802
Agusan del Sur,Prosperidad,2013,132.07449
Agusan del Sur,Prosperidad,2014,149.611972
Agusan del Sur,Prosperidad,2015,170.731477
Agusan del Sur,Prosperidad,2016,188.147247
Agusan del Sur,Rosario,1992,5.036424
Agusan del Sur,Rosario,1993,9.150675
Agusan del Sur,Rosario,1994,14.121723
Agusan del Sur,Rosario,1995,14.121723
Agusan del Sur,Rosario,1996,14.121723
Agusan del Sur,Rosario,1997,14.121723
Agusan del Sur,Rosario,1998,19.606665
Agusan del Sur,Rosario,1999,24.243991
Agusan del Sur,Rosario,2000,29.343184
Agusan del Sur,Rosario,2001,27.334379
Agusan del Sur,Rosario,2002,36.14690177000001
Agusan del Sur,Rosario,2003,37.756463
Agusan del Sur,Rosario,2004,36.691732
Agusan del Sur,Rosario,2005,39.444278
Agusan del Sur,Rosario,2006,49.31745763
Agusan del Sur,Rosario,2007,48.116328
Agusan del Sur,Rosario,2008,58.12864153
Agusan del Sur,Rosario,2009,64.854688
Agusan del Sur,Rosario,2010,68.840256
Agusan del Sur,Rosario,2011,74.445288
Agusan del Sur,Rosario,2012,72.181108
Agusan del Sur,Rosario,2013,85.887498
Agusan del Sur,Rosario,2014,97.266168
Agusan del Sur,Rosario,2015,111.031452
Agusan del Sur,Rosario,2016,122.323184
Agusan del Sur,San Francisco,1992,6.988716
Agusan del Sur,San Francisco,1993,12.510188
Agusan del Sur,San Francisco,1994,0
Agusan del Sur,San Francisco,1995,12.510188
Agusan del Sur,San Francisco,1996,12.510188
Agusan del Sur,San Francisco,1997,12.510188
Agusan del Sur,San Francisco,1998,27.492388
Agusan del Sur,San Francisco,1999,31.802011
Agusan del Sur,San Francisco,2000,39.390582
Agusan del Sur,San Francisco,2001,36.652123
Agusan del Sur,San Francisco,2002,49.76355746
Agusan del Sur,San Francisco,2003,49.9165812
Agusan del Sur,San Francisco,2004,50.551571
Agusan del Sur,San Francisco,2005,54.699602
Agusan del Sur,San Francisco,2006,63.96595894
Agusan del Sur,San Francisco,2007,66.37362
Agusan del Sur,San Francisco,2008,79.39197378
Agusan del Sur,San Francisco,2009,89.542839
Agusan del Sur,San Francisco,2010,94.978156
Agusan del Sur,San Francisco,2011,102.775776
Agusan del Sur,San Francisco,2012,99.78846
Agusan del Sur,San Francisco,2013,116.932713
Agusan del Sur,San Francisco,2014,132.503241
Agusan del Sur,San Francisco,2015,151.235376
Agusan del Sur,San Francisco,2016,166.699853
Agusan del Sur,San Luis,1992,7.412777
Agusan del Sur,San Luis,1993,13.405072
Agusan del Sur,San Luis,1994,16.885907
Agusan del Sur,San Luis,1995,16.885907
Agusan del Sur,San Luis,1996,16.885907
Agusan del Sur,San Luis,1997,16.885907
Agusan del Sur,San Luis,1998,24.046218
Agusan del Sur,San Luis,1999,28.12870238
Agusan del Sur,San Luis,2000,39.09365597
Agusan del Sur,San Luis,2001,39.378589
Agusan del Sur,San Luis,2002,52.710185
Agusan del Sur,San Luis,2003,56.333394
Agusan del Sur,San Luis,2004,56.321664
Agusan del Sur,San Luis,2005,60.833257
Agusan del Sur,San Luis,2006,70.84893722
Agusan del Sur,San Luis,2007,76.22348239
Agusan del Sur,San Luis,2008,90.33749995000001
Agusan del Sur,San Luis,2009,102.623814
Agusan del Sur,San Luis,2010,108.690114
Agusan del Sur,San Luis,2011,117.567724
Agusan del Sur,San Luis,2012,113.918159
Agusan del Sur,San Luis,2013,128.199717
Agusan del Sur,San Luis,2014,145.199107
Agusan del Sur,San Luis,2015,165.913224
Agusan del Sur,San Luis,2016,182.765988
Agusan del Sur,Santa Josefa,1992,2.7684
Agusan del Sur,Santa Josefa,1993,4.462846
Agusan del Sur,Santa Josefa,1994,6.15942
Agusan del Sur,Santa Josefa,1995,6.15942
Agusan del Sur,Santa Josefa,1996,6.15942
Agusan del Sur,Santa Josefa,1997,6.15942
Agusan del Sur,Santa Josefa,1998,17.949878
Agusan del Sur,Santa Josefa,1999,20.634876
Agusan del Sur,Santa Josefa,2000,24.60628
Agusan del Sur,Santa Josefa,2001,22.702059
Agusan del Sur,Santa Josefa,2002,30.527722
Agusan del Sur,Santa Josefa,2003,23.29328
Agusan del Sur,Santa Josefa,2004,32.051736
Agusan del Sur,Santa Josefa,2005,34.614308
Agusan del Sur,Santa Josefa,2006,39.86407549
Agusan del Sur,Santa Josefa,2007,42.010464
Agusan del Sur,Santa Josefa,2008,49.52220364
Agusan del Sur,Santa Josefa,2009,57.006004
Agusan del Sur,Santa Josefa,2010,60.374325
Agusan del Sur,Santa Josefa,2011,65.294588
Agusan del Sur,Santa Josefa,2012,63.278846
Agusan del Sur,Santa Josefa,2013,69.977948
Agusan del Sur,Santa Josefa,2014,79.224866
Agusan del Sur,Santa Josefa,2015,90.443751
Agusan del Sur,Santa Josefa,2016,99.615879
Agusan del Sur,Sibagat,1992,6.247627
Agusan del Sur,Sibagat,1993,10.904367
Agusan del Sur,Sibagat,1994,14.158692
Agusan del Sur,Sibagat,1995,14.158692
Agusan del Sur,Sibagat,1996,14.158692
Agusan del Sur,Sibagat,1997,14.158692
Agusan del Sur,Sibagat,1998,23.846384
Agusan del Sur,Sibagat,1999,28.7915865
Agusan del Sur,Sibagat,2000,35.600091
Agusan del Sur,Sibagat,2001,33.153814
Agusan del Sur,Sibagat,2002,43.23976205
Agusan del Sur,Sibagat,2003,44.559727
Agusan del Sur,Sibagat,2004,43.851946
Agusan del Sur,Sibagat,2005,47.338334
Agusan del Sur,Sibagat,2006,54.57615028
Agusan del Sur,Sibagat,2007,57.428472
Agusan del Sur,Sibagat,2008,65.466145
Agusan del Sur,Sibagat,2009,76.826538
Agusan del Sur,Sibagat,2010,81.366546
Agusan del Sur,Sibagat,2011,87.965563
Agusan del Sur,Sibagat,2012,85.274512
Agusan del Sur,Sibagat,2013,94.962904
Agusan del Sur,Sibagat,2014,107.467228
Agusan del Sur,Sibagat,2015,122.660316
Agusan del Sur,Sibagat,2016,135.061487
Agusan del Sur,Talacogon,1992,4.675344
Agusan del Sur,Talacogon,1993,8.473419
Agusan del Sur,Talacogon,1994,11.023249
Agusan del Sur,Talacogon,1995,11.023249
Agusan del Sur,Talacogon,1996,11.023249
Agusan del Sur,Talacogon,1997,11.023249
Agusan del Sur,Talacogon,1998,18.206798
Agusan del Sur,Talacogon,1999,20.52738
Agusan del Sur,Talacogon,2000,24.967286
Agusan del Sur,Talacogon,2001,24.220529
Agusan del Sur,Talacogon,2002,34.70692
Agusan del Sur,Talacogon,2003,39.074216
Agusan del Sur,Talacogon,2004,38.365631
Agusan del Sur,Talacogon,2005,41.45885
Agusan del Sur,Talacogon,2006,48.46043139
Agusan del Sur,Talacogon,2007,50.33442
Agusan del Sur,Talacogon,2008,59.64149322999999
Agusan del Sur,Talacogon,2009,67.556985
Agusan del Sur,Talacogon,2010,71.601793
Agusan del Sur,Talacogon,2011,77.448275
Agusan del Sur,Talacogon,2012,75.093766
Agusan del Sur,Talacogon,2013,86.522078
Agusan del Sur,Talacogon,2014,97.993785
Agusan del Sur,Talacogon,2015,111.879726
Agusan del Sur,Talacogon,2016,123.262848
Agusan del Sur,Trento,1992,6.485836
Agusan del Sur,Trento,1993,11.855772
Agusan del Sur,Trento,1994,15.621549
Agusan del Sur,Trento,1995,15.621549
Agusan del Sur,Trento,1996,15.621549
Agusan del Sur,Trento,1997,15.621549
Agusan del Sur,Trento,1998,27.608339
Agusan del Sur,Trento,1999,32.445689
Agusan del Sur,Trento,2000,39.28335
Agusan del Sur,Trento,2001,33.83721
Agusan del Sur,Trento,2002,47.10486195
Agusan del Sur,Trento,2003,51.454048
Agusan del Sur,Trento,2004,49.919424
Agusan del Sur,Trento,2005,36.576527
Agusan del Sur,Trento,2006,74.397835
Agusan del Sur,Trento,2007,65.348544
Agusan del Sur,Trento,2008,75.55815
Agusan del Sur,Trento,2009,89.1383835
Agusan del Sur,Trento,2010,93.882552
Agusan del Sur,Trento,2011,101.475828
Agusan del Sur,Trento,2012,98.454157
Agusan del Sur,Trento,2013,109.278391
Agusan del Sur,Trento,2014,123.683234
Agusan del Sur,Trento,2015,141.120144
Agusan del Sur,Trento,2016,155.414116
Agusan del Sur,Veruela,1992,7.914692
Agusan del Sur,Veruela,1993,14.476821
Agusan del Sur,Veruela,1994,18.143248
Agusan del Sur,Veruela,1995,18.143248
Agusan del Sur,Veruela,1996,18.143248
Agusan del Sur,Veruela,1997,18.143248
Agusan del Sur,Veruela,1998,20.929109
Agusan del Sur,Veruela,1999,26.030991
